sample_id,label,mode,token_index,generated_token_id,generated_token,entropy_t,max_prob_t,uncertainty_mass_t,gate,alpha
59,answerable,random_entropy_gate_a-1.0,15,5249,ido,0.016298,0.001709,1e-06,0.002596,-0.002596
59,answerable,random_entropy_gate_a-1.0,16,69638,Mind,0.005858,0.00063,0.0,0.002516,-0.002516
59,answerable,random_entropy_gate_a-1.0,17,3118, based,1.464862,0.542846,0.000102,0.167226,-0.167226
59,answerable,random_entropy_gate_a-1.0,18,304, in,0.005999,0.00051,1e-06,0.002517,-0.002517
59,answerable,random_entropy_gate_a-1.0,19,41509, Pine,0.042006,0.003708,1e-06,0.002804,-0.002804
59,answerable,random_entropy_gate_a-1.0,20,44451,crest,0.002977,0.00026,0.0,0.002495,-0.002495
59,answerable,random_entropy_gate_a-1.0,21,13,.,0.713536,0.355414,4e-06,0.020646,-0.020646
59,answerable,random_entropy_gate_a-1.0,22,96742, Kale,2.475291,0.626216,8e-06,0.806258,-0.806258
59,answerable,random_entropy_gate_a-1.0,23,5249,ido,0.010912,0.001141,1e-06,0.002555,-0.002555
59,answerable,random_entropy_gate_a-1.0,24,69638,Mind,0.002641,0.000231,0.0,0.002492,-0.002492
59,answerable,random_entropy_gate_a-1.0,25,374, is,1.418997,0.430633,0.000137,0.148931,-0.148931
59,answerable,random_entropy_gate_a-1.0,26,264, a,0.88785,0.199039,0.003715,0.034342,-0.034342
59,answerable,random_entropy_gate_a-1.0,27,2813, company,2.596354,0.456441,0.00102,0.856812,-0.856812
59,answerable,random_entropy_gate_a-1.0,28,429, that,1.855691,0.443306,0.003258,0.393428,-0.393428
59,answerable,random_entropy_gate_a-1.0,29,45572, specializes,3.198492,0.777544,0.000318,0.973286,-0.973286
59,answerable,random_entropy_gate_a-1.0,30,304, in,0.001507,0.000117,1e-06,0.002484,-0.002484
59,answerable,random_entropy_gate_a-1.0,31,11220, developing,3.578029,0.735691,0.003116,0.991286,-0.991286
59,answerable,random_entropy_gate_a-1.0,32,3162, software,3.985706,0.784451,0.006457,0.997419,-0.997419
59,answerable,random_entropy_gate_a-1.0,33,9904, solutions,2.200967,0.57978,0.015338,0.646319,-0.646319
59,answerable,random_entropy_gate_a-1.0,34,369, for,1.369344,0.326564,0.035262,0.13102,-0.13102
59,answerable,random_entropy_gate_a-1.0,35,279, the,4.261674,0.693167,0.004462,0.998871,-0.998871
59,answerable,random_entropy_gate_a-1.0,36,18478, healthcare,4.784118,0.80492,0.006109,0.999764,-0.999764
59,answerable,random_entropy_gate_a-1.0,37,4958, industry,1.058571,0.293823,0.001234,0.056026,-0.056026
59,answerable,random_entropy_gate_a-1.0,38,13,.,0.93009,0.328907,0.002225,0.038801,-0.038801
59,answerable,random_entropy_gate_a-1.0,39,576, The,2.740897,0.747902,3e-06,0.902269,-0.902269
59,answerable,random_entropy_gate_a-1.0,40,2813, company,2.112169,0.461309,0.092017,0.583341,-0.583341
59,answerable,random_entropy_gate_a-1.0,41,572, was,2.776094,0.758148,0.001036,0.911192,-0.911192
59,answerable,random_entropy_gate_a-1.0,42,18047, founded,0.594415,0.086357,0.001516,0.014532,-0.014532
59,answerable,random_entropy_gate_a-1.0,43,304, in,0.753088,0.34522,0.000204,0.023186,-0.023186
59,answerable,random_entropy_gate_a-1.0,44,220, ,0.451485,0.055582,5e-06,0.009513,-0.009513
59,answerable,random_entropy_gate_a-1.0,45,17,2,0.359277,0.115973,0.0,0.007231,-0.007231
59,answerable,random_entropy_gate_a-1.0,46,15,0,0.000662,4.7e-05,0.0,0.002478,-0.002478
59,answerable,random_entropy_gate_a-1.0,47,15,0,0.095581,0.019103,0.0,0.003291,-0.003291
0,answerable,shuffled_entropy_gate_a-1.0,0,220, ,2.189076,0.569751,0.002845,0.638123,-0.638123
0,answerable,shuffled_entropy_gate_a-1.0,1,19,4,0.116341,0.019082,0.0,0.003502,-0.003502
0,answerable,shuffled_entropy_gate_a-1.0,2,18,3,0.021997,0.002172,1e-06,0.002641,-0.002641
0,answerable,shuffled_entropy_gate_a-1.0,3,19,4,0.017365,0.001517,1e-06,0.002605,-0.002605
0,answerable,shuffled_entropy_gate_a-1.0,4,198,"
",2.650746,0.592283,0.00019,0.87569,-0.87569
0,answerable,shuffled_entropy_gate_a-1.0,5,69769,Explanation,2.8158,0.656908,0.00017,0.920371,-0.920371
0,answerable,shuffled_entropy_gate_a-1.0,6,369, for,0.410336,0.137801,2e-06,0.008417,-0.008417
0,answerable,shuffled_entropy_gate_a-1.0,7,419, this,0.211883,0.045852,1e-06,0.004659,-0.004659
0,answerable,shuffled_entropy_gate_a-1.0,8,4226, answer,0.554483,0.146897,1e-06,0.012913,-0.012913
0,answerable,shuffled_entropy_gate_a-1.0,9,25,:,0.051587,0.008681,0.0,0.002885,-0.002885
0,answerable,shuffled_entropy_gate_a-1.0,10,576, The,2.007682,0.558812,3e-06,0.505761,-0.505761
0,answerable,shuffled_entropy_gate_a-1.0,11,1376, key,3.31667,0.782053,0.017371,0.981109,-0.981109
0,answerable,shuffled_entropy_gate_a-1.0,12,1995, information,2.653118,0.681231,0.472053,0.876463,-0.876463
0,answerable,shuffled_entropy_gate_a-1.0,13,2661, given,2.452965,0.694303,0.205467,0.79558,-0.79558
0,answerable,shuffled_entropy_gate_a-1.0,14,304, in,1.033823,0.256904,0.038843,0.052226,-0.052226
0,answerable,shuffled_entropy_gate_a-1.0,15,279, the,0.0542,0.006653,3e-06,0.002908,-0.002908
0,answerable,shuffled_entropy_gate_a-1.0,16,3405, question,1.151445,0.213555,0.00154,0.072718,-0.072718
0,answerable,shuffled_entropy_gate_a-1.0,17,374, is,0.712627,0.134342,0.004824,0.020591,-0.020591
0,answerable,shuffled_entropy_gate_a-1.0,18,330," """,1.882979,0.622078,0.003048,0.413124,-0.413124
0,answerable,shuffled_entropy_gate_a-1.0,19,81478,Ultra,0.302976,0.042298,6e-06,0.006114,-0.006114
0,answerable,shuffled_entropy_gate_a-1.0,20,1955,Node,0.01326,0.001397,0.0,0.002573,-0.002573
0,answerable,shuffled_entropy_gate_a-1.0,21,16994, achieved,0.095037,0.013326,1e-06,0.003286,-0.003286
0,answerable,shuffled_entropy_gate_a-1.0,22,4541, active,0.040008,0.004012,1e-06,0.002787,-0.002787
0,answerable,shuffled_entropy_gate_a-1.0,23,16348,_users,0.065688,0.009926,0.0,0.00301,-0.00301
0,answerable,shuffled_entropy_gate_a-1.0,24,320, (,0.328755,0.049415,6e-06,0.006602,-0.006602
0,answerable,shuffled_entropy_gate_a-1.0,25,42,K,0.007196,0.00067,2e-06,0.002526,-0.002526
0,answerable,shuffled_entropy_gate_a-1.0,26,8,),0.090805,0.012966,0.0,0.003244,-0.003244
0,answerable,shuffled_entropy_gate_a-1.0,27,315, of,0.041912,0.005021,6e-06,0.002803,-0.002803
0,answerable,shuffled_entropy_gate_a-1.0,28,220, ,0.050219,0.00533,1e-06,0.002874,-0.002874
0,answerable,shuffled_entropy_gate_a-1.0,29,19,4,0.001184,9.3e-05,0.0,0.002481,-0.002481
0,answerable,shuffled_entropy_gate_a-1.0,30,18,3,0.001627,0.000129,0.0,0.002485,-0.002485
0,answerable,shuffled_entropy_gate_a-1.0,31,19,4,0.000996,7.3e-05,0.0,0.00248,-0.00248
0,answerable,shuffled_entropy_gate_a-1.0,32,518, at,0.20497,0.034445,7e-06,0.004564,-0.004564
0,answerable,shuffled_entropy_gate_a-1.0,33,1181, its,0.009597,0.000853,0.0,0.002545,-0.002545
0,answerable,shuffled_entropy_gate_a-1.0,34,56648, Cedar,0.003732,0.000256,0.0,0.0025,-0.0025
0,answerable,shuffled_entropy_gate_a-1.0,35,34205, Ridge,0.004486,0.000452,0.0,0.002506,-0.002506
0,answerable,shuffled_entropy_gate_a-1.0,36,12481, facility,0.008436,0.000757,0.0,0.002536,-0.002536
0,answerable,shuffled_entropy_gate_a-1.0,37,1189,".""",1.299212,0.378182,1.7e-05,0.108867,-0.108867
0,answerable,shuffled_entropy_gate_a-1.0,38,1096, This,1.955134,0.687623,6e-06,0.466401,-0.466401
0,answerable,shuffled_entropy_gate_a-1.0,39,5961, directly,1.843963,0.414272,0.02621,0.385064,-0.385064
0,answerable,shuffled_entropy_gate_a-1.0,40,11253, answers,1.76177,0.667252,0.00017,0.328563,-0.328563
0,answerable,shuffled_entropy_gate_a-1.0,41,279, the,0.34701,0.071909,0.000624,0.006971,-0.006971
0,answerable,shuffled_entropy_gate_a-1.0,42,3405, question,0.430609,0.06201,0.00073,0.008941,-0.008941
0,answerable,shuffled_entropy_gate_a-1.0,43,553, by,1.746707,0.41217,0.00134,0.318673,-0.318673
0,answerable,shuffled_entropy_gate_a-1.0,44,8241, providing,1.362014,0.533022,3.5e-05,0.128537,-0.128537
0,answerable,shuffled_entropy_gate_a-1.0,45,279, the,0.241209,0.049517,2.2e-05,0.005085,-0.005085
0,answerable,shuffled_entropy_gate_a-1.0,46,3151, specific,2.047778,0.714095,0.0119,0.535773,-0.535773
0,answerable,shuffled_entropy_gate_a-1.0,47,897, value,0.936421,0.22303,0.000165,0.039516,-0.039516
1,answerable,shuffled_entropy_gate_a-1.0,0,647, V,1.88458,0.586049,0.000136,0.414289,-0.414289
1,answerable,shuffled_entropy_gate_a-1.0,1,24806,antage,0.000952,6e-05,0.0,0.00248,-0.00248
1,answerable,shuffled_entropy_gate_a-1.0,2,16055,Cloud,0.021035,0.002475,0.0,0.002633,-0.002633
1,answerable,shuffled_entropy_gate_a-1.0,3,572, was,2.085773,0.727601,0.000103,0.563977,-0.563977
1,answerable,shuffled_entropy_gate_a-1.0,4,18047, founded,1.346313,0.377924,0.00049,0.123352,-0.123352
1,answerable,shuffled_entropy_gate_a-1.0,5,304, in,0.735269,0.279694,0.00019,0.022006,-0.022006
1,answerable,shuffled_entropy_gate_a-1.0,6,220, ,2.190349,0.270141,1.1e-05,0.639004,-0.639004
1,answerable,shuffled_entropy_gate_a-1.0,7,16,1,0.689342,0.450114,0.0,0.019228,-0.019228
1,answerable,shuffled_entropy_gate_a-1.0,8,24,9,0.01129,0.001225,0.0,0.002558,-0.002558
1,answerable,shuffled_entropy_gate_a-1.0,9,24,9,0.471263,0.121142,0.0,0.010089,-0.010089
1,answerable,shuffled_entropy_gate_a-1.0,10,24,9,2.118123,0.789528,1e-06,0.587676,-0.587676
1,answerable,shuffled_entropy_gate_a-1.0,11,304, in,1.631426,0.501246,0.001307,0.248669,-0.248669
1,answerable,shuffled_entropy_gate_a-1.0,12,37741, Amsterdam,6.209751,0.920627,4.2e-05,0.999997,-0.999997
1,answerable,shuffled_entropy_gate_a-1.0,13,11,",",0.715119,0.203525,0.0002,0.020742,-0.020742
1,answerable,shuffled_entropy_gate_a-1.0,14,279, the,1.289093,0.580621,0.000413,0.105957,-0.105957
1,answerable,shuffled_entropy_gate_a-1.0,15,25662, Netherlands,0.048899,0.005546,3e-06,0.002862,-0.002862
1,answerable,shuffled_entropy_gate_a-1.0,16,13,.,0.661295,0.140252,0.0002,0.017704,-0.017704
1,answerable,shuffled_entropy_gate_a-1.0,17,576, The,2.94637,0.65031,3.2e-05,0.944753,-0.944753
1,answerable,shuffled_entropy_gate_a-1.0,18,2813, company,0.847017,0.193872,0.001189,0.030503,-0.030503
1,answerable,shuffled_entropy_gate_a-1.0,19,572, was,2.247797,0.617845,0.000293,0.677737,-0.677737
1,answerable,shuffled_entropy_gate_a-1.0,20,18047, founded,2.858146,0.672099,0.000445,0.929198,-0.929198
1,answerable,shuffled_entropy_gate_a-1.0,21,553, by,0.615992,0.118496,0.007536,0.015489,-0.015489
1,answerable,shuffled_entropy_gate_a-1.0,22,350, T,6.219315,0.883319,5e-05,0.999997,-0.999997
1,answerable,shuffled_entropy_gate_a-1.0,23,25496,essa,0.064438,0.006304,1e-06,0.002998,-0.002998
1,answerable,shuffled_entropy_gate_a-1.0,24,5242, van,0.161935,0.021774,1.3e-05,0.004013,-0.004013
1,answerable,shuffled_entropy_gate_a-1.0,25,2694, der,0.032943,0.003508,6e-06,0.002729,-0.002729
1,answerable,shuffled_entropy_gate_a-1.0,26,30682, Berg,0.075754,0.008522,0.0,0.003102,-0.003102
1,answerable,shuffled_entropy_gate_a-1.0,27,13,.,1.653607,0.691944,0.000837,0.261308,-0.261308
1,answerable,shuffled_entropy_gate_a-1.0,28,350, T,3.153409,0.704032,2.7e-05,0.969535,-0.969535
1,answerable,shuffled_entropy_gate_a-1.0,29,25496,essa,0.00709,0.000609,0.0,0.002526,-0.002526
1,answerable,shuffled_entropy_gate_a-1.0,30,5242, van,0.294155,0.04078,6.5e-05,0.005955,-0.005955
1,answerable,shuffled_entropy_gate_a-1.0,31,2694, der,0.005535,0.000523,0.0,0.002514,-0.002514
1,answerable,shuffled_entropy_gate_a-1.0,32,30682, Berg,0.025351,0.002621,0.0,0.002667,-0.002667
1,answerable,shuffled_entropy_gate_a-1.0,33,374, is,1.331844,0.364802,4.7e-05,0.118735,-0.118735
1,answerable,shuffled_entropy_gate_a-1.0,34,279, the,0.555808,0.101914,9.8e-05,0.012963,-0.012963
1,answerable,shuffled_entropy_gate_a-1.0,35,356, C,0.365484,0.060867,6e-06,0.007366,-0.007366
1,answerable,shuffled_entropy_gate_a-1.0,36,5207,TO,0.004816,0.0004,2e-06,0.002509,-0.002509
1,answerable,shuffled_entropy_gate_a-1.0,37,315, of,0.388431,0.06561,3.2e-05,0.007886,-0.007886
1,answerable,shuffled_entropy_gate_a-1.0,38,647, V,0.174622,0.033767,3e-06,0.004168,-0.004168
1,answerable,shuffled_entropy_gate_a-1.0,39,24806,antage,0.001109,7e-05,0.0,0.002481,-0.002481
1,answerable,shuffled_entropy_gate_a-1.0,40,16055,Cloud,0.013785,0.001456,0.0,0.002577,-0.002577
1,answerable,shuffled_entropy_gate_a-1.0,41,3118, based,1.303404,0.560963,4e-05,0.110093,-0.110093
1,answerable,shuffled_entropy_gate_a-1.0,42,304, in,0.011823,0.001076,2e-06,0.002562,-0.002562
1,answerable,shuffled_entropy_gate_a-1.0,43,13282, Fox,0.047502,0.004496,0.0,0.00285,-0.00285
1,answerable,shuffled_entropy_gate_a-1.0,44,42241,hall,0.001821,0.000163,0.0,0.002486,-0.002486
1,answerable,shuffled_entropy_gate_a-1.0,45,13,.,0.36976,0.071241,7e-06,0.00746,-0.00746
1,answerable,shuffled_entropy_gate_a-1.0,46,350, T,3.24411,0.806619,2e-05,0.976623,-0.976623
1,answerable,shuffled_entropy_gate_a-1.0,47,25496,essa,0.006261,0.000529,0.0,0.002519,-0.002519
2,unanswerable,shuffled_entropy_gate_a-1.0,0,809, Y,3.011009,0.634715,0.000186,0.954044,-0.954044
2,unanswerable,shuffled_entropy_gate_a-1.0,1,21504,uki,0.002199,0.000151,0.0,0.002489,-0.002489
2,unanswerable,shuffled_entropy_gate_a-1.0,2,24548, Tan,0.11777,0.012093,2.1e-05,0.003517,-0.003517
2,unanswerable,shuffled_entropy_gate_a-1.0,3,13334,aka,0.001299,9.6e-05,0.0,0.002482,-0.002482
2,unanswerable,shuffled_entropy_gate_a-1.0,4,10859, joined,2.44989,0.647902,6.9e-05,0.794076,-0.794076
2,unanswerable,shuffled_entropy_gate_a-1.0,5,14997, Silver,0.238024,0.038227,0.00025,0.005037,-0.005037
2,unanswerable,shuffled_entropy_gate_a-1.0,6,36809,Arc,0.035917,0.004962,0.0,0.002753,-0.002753
2,unanswerable,shuffled_entropy_gate_a-1.0,7,304, in,0.971823,0.235855,0.000676,0.04375,-0.04375
2,unanswerable,shuffled_entropy_gate_a-1.0,8,220, ,1.984765,0.462198,1.6e-05,0.488576,-0.488576
2,unanswerable,shuffled_entropy_gate_a-1.0,9,17,2,0.317566,0.09541,0.0,0.006386,-0.006386
2,unanswerable,shuffled_entropy_gate_a-1.0,10,15,0,0.002996,0.000223,0.0,0.002495,-0.002495
2,unanswerable,shuffled_entropy_gate_a-1.0,11,16,1,0.788619,0.386895,1e-06,0.025727,-0.025727
2,unanswerable,shuffled_entropy_gate_a-1.0,12,20,5,2.286421,0.875192,0.0,0.702506,-0.702506
2,unanswerable,shuffled_entropy_gate_a-1.0,13,13,.,1.464744,0.382158,0.011799,0.167177,-0.167177
2,unanswerable,shuffled_entropy_gate_a-1.0,14,2932, She,2.516564,0.510611,5e-06,0.824869,-0.824869
2,unanswerable,shuffled_entropy_gate_a-1.0,15,572, was,2.65203,0.698914,0.000134,0.876109,-0.876109
2,unanswerable,shuffled_entropy_gate_a-1.0,16,20822, appointed,3.184462,0.776469,0.000454,0.972169,-0.972169
2,unanswerable,shuffled_entropy_gate_a-1.0,17,438, as,2.329923,0.507671,0.128913,0.729042,-0.729042
2,unanswerable,shuffled_entropy_gate_a-1.0,18,279, the,2.361362,0.47252,7.9e-05,0.747267,-0.747267
2,unanswerable,shuffled_entropy_gate_a-1.0,19,12156, CEO,3.628811,0.793954,0.000208,0.992508,-0.992508
2,unanswerable,shuffled_entropy_gate_a-1.0,20,304, in,1.378425,0.585238,0.000739,0.134153,-0.134153
2,unanswerable,shuffled_entropy_gate_a-1.0,21,220, ,1.550233,0.332447,2e-06,0.205985,-0.205985
2,unanswerable,shuffled_entropy_gate_a-1.0,22,17,2,0.009533,0.00118,0.0,0.002544,-0.002544
2,unanswerable,shuffled_entropy_gate_a-1.0,23,15,0,0.000479,3e-05,0.0,0.002476,-0.002476
2,unanswerable,shuffled_entropy_gate_a-1.0,24,16,1,0.345124,0.088957,0.0,0.006932,-0.006932
2,unanswerable,shuffled_entropy_gate_a-1.0,25,21,6,1.799259,0.691033,0.0,0.353835,-0.353835
2,unanswerable,shuffled_entropy_gate_a-1.0,26,13,.,1.307228,0.414505,0.0013,0.111222,-0.111222
2,unanswerable,shuffled_entropy_gate_a-1.0,27,2932, She,3.159352,0.758984,1.6e-05,0.970057,-0.970057
2,unanswerable,shuffled_entropy_gate_a-1.0,28,572, was,3.209364,0.750554,0.000127,0.974121,-0.974121
2,unanswerable,shuffled_entropy_gate_a-1.0,29,20822, appointed,2.944301,0.625439,0.000546,0.944428,-0.944428
2,unanswerable,shuffled_entropy_gate_a-1.0,30,438, as,1.255193,0.250681,0.085524,0.096702,-0.096702
2,unanswerable,shuffled_entropy_gate_a-1.0,31,279, the,0.629962,0.087686,2.8e-05,0.016141,-0.016141
2,unanswerable,shuffled_entropy_gate_a-1.0,32,12156, CEO,2.650367,0.562884,9e-05,0.875567,-0.875567
2,unanswerable,shuffled_entropy_gate_a-1.0,33,304, in,0.943789,0.198045,0.000932,0.040363,-0.040363
2,unanswerable,shuffled_entropy_gate_a-1.0,34,220, ,0.501665,0.074737,7e-06,0.011041,-0.011041
2,unanswerable,shuffled_entropy_gate_a-1.0,35,17,2,0.008401,0.000989,0.0,0.002536,-0.002536
2,unanswerable,shuffled_entropy_gate_a-1.0,36,15,0,0.000736,5e-05,0.0,0.002478,-0.002478
2,unanswerable,shuffled_entropy_gate_a-1.0,37,16,1,0.064868,0.010256,0.0,0.003002,-0.003002
2,unanswerable,shuffled_entropy_gate_a-1.0,38,21,6,0.93935,0.291878,0.0,0.039851,-0.039851
2,unanswerable,shuffled_entropy_gate_a-1.0,39,13,.,1.184556,0.39781,0.000607,0.079707,-0.079707
2,unanswerable,shuffled_entropy_gate_a-1.0,40,2932, She,3.405811,0.697306,4.9e-05,0.985478,-0.985478
2,unanswerable,shuffled_entropy_gate_a-1.0,41,572, was,2.437634,0.51959,0.000151,0.787998,-0.787998
2,unanswerable,shuffled_entropy_gate_a-1.0,42,20822, appointed,0.598715,0.078984,0.000236,0.014718,-0.014718
2,unanswerable,shuffled_entropy_gate_a-1.0,43,438, as,0.074746,0.008686,0.002708,0.003092,-0.003092
2,unanswerable,shuffled_entropy_gate_a-1.0,44,279, the,0.101511,0.011508,9e-06,0.00335,-0.00335
2,unanswerable,shuffled_entropy_gate_a-1.0,45,12156, CEO,0.308166,0.039528,3e-06,0.006209,-0.006209
2,unanswerable,shuffled_entropy_gate_a-1.0,46,304, in,0.082681,0.009553,4.2e-05,0.003166,-0.003166
2,unanswerable,shuffled_entropy_gate_a-1.0,47,220, ,0.055907,0.005177,3e-06,0.002923,-0.002923
3,answerable,shuffled_entropy_gate_a-1.0,0,2014, To,2.75341,0.816246,0.001075,0.905529,-0.905529
3,answerable,shuffled_entropy_gate_a-1.0,1,4226, answer,0.475507,0.10987,0.060706,0.010217,-0.010217
3,answerable,shuffled_entropy_gate_a-1.0,2,279, the,0.717754,0.4897,8e-06,0.020903,-0.020903
3,answerable,shuffled_entropy_gate_a-1.0,3,3405, question,0.078553,0.013598,1e-06,0.003128,-0.003128
3,answerable,shuffled_entropy_gate_a-1.0,4,11,",",0.30257,0.050712,9e-06,0.006106,-0.006106
3,answerable,shuffled_entropy_gate_a-1.0,5,1077, let,0.902072,0.401359,1.1e-05,0.035785,-0.035785
3,answerable,shuffled_entropy_gate_a-1.0,6,594,'s,0.092031,0.011451,1.1e-05,0.003256,-0.003256
3,answerable,shuffled_entropy_gate_a-1.0,7,1438, break,1.321634,0.281509,0.00088,0.115567,-0.115567
3,answerable,shuffled_entropy_gate_a-1.0,8,432, it,0.663602,0.348432,0.0,0.017825,-0.017825
3,answerable,shuffled_entropy_gate_a-1.0,9,1495, down,0.011279,0.001469,0.0,0.002558,-0.002558
3,answerable,shuffled_entropy_gate_a-1.0,10,3019, step,0.688998,0.217602,1.1e-05,0.019209,-0.019209
3,answerable,shuffled_entropy_gate_a-1.0,11,553, by,0.600962,0.279802,6e-06,0.014816,-0.014816
3,answerable,shuffled_entropy_gate_a-1.0,12,3019, step,0.000523,3.8e-05,0.0,0.002476,-0.002476
3,answerable,shuffled_entropy_gate_a-1.0,13,1447,":

",0.19836,0.041861,5e-05,0.004474,-0.004474
3,answerable,shuffled_entropy_gate_a-1.0,14,16,1,0.07217,0.013285,2e-06,0.003069,-0.003069
3,answerable,shuffled_entropy_gate_a-1.0,15,13,.,0.289273,0.082796,0.0,0.005869,-0.005869
3,answerable,shuffled_entropy_gate_a-1.0,16,55451, Horizon,2.011214,0.750715,1e-05,0.50841,-0.50841
3,answerable,shuffled_entropy_gate_a-1.0,17,58437,Forge,0.040515,0.006257,0.0,0.002791,-0.002791
3,answerable,shuffled_entropy_gate_a-1.0,18,69109, relocated,1.399896,0.299233,0.000935,0.141813,-0.141813
3,answerable,shuffled_entropy_gate_a-1.0,19,1181, its,0.404155,0.084664,0.005594,0.008264,-0.008264
3,answerable,shuffled_entropy_gate_a-1.0,20,25042, headquarters,0.010027,0.000948,1e-06,0.002548,-0.002548
3,answerable,shuffled_entropy_gate_a-1.0,21,504, from,0.738724,0.198423,0.039074,0.02223,-0.02223
3,answerable,shuffled_entropy_gate_a-1.0,22,13282, Fox,0.024029,0.002182,1e-06,0.002657,-0.002657
3,answerable,shuffled_entropy_gate_a-1.0,23,42241,hall,0.00203,0.000192,0.0,0.002488,-0.002488
3,answerable,shuffled_entropy_gate_a-1.0,24,311, to,0.066956,0.01024,0.98976,0.003021,-0.003021
3,answerable,shuffled_entropy_gate_a-1.0,25,30614, Upper,0.005657,0.000467,0.0,0.002515,-0.002515
3,answerable,shuffled_entropy_gate_a-1.0,26,8187,ford,0.002473,0.000197,0.0,0.002491,-0.002491
3,answerable,shuffled_entropy_gate_a-1.0,27,304, in,0.341713,0.067863,1.3e-05,0.006862,-0.006862
3,answerable,shuffled_entropy_gate_a-1.0,28,220, ,0.005286,0.000573,0.0,0.002512,-0.002512
3,answerable,shuffled_entropy_gate_a-1.0,29,16,1,3e-05,2e-06,0.0,0.002473,-0.002473
3,answerable,shuffled_entropy_gate_a-1.0,30,24,9,1.1e-05,0.0,0.0,0.002473,-0.002473
3,answerable,shuffled_entropy_gate_a-1.0,31,24,9,4.9e-05,3e-06,0.0,0.002473,-0.002473
3,answerable,shuffled_entropy_gate_a-1.0,32,21,6,0.000153,1.1e-05,0.0,0.002474,-0.002474
3,answerable,shuffled_entropy_gate_a-1.0,33,382,".

",0.792922,0.456902,1.8e-05,0.026053,-0.026053
3,answerable,shuffled_entropy_gate_a-1.0,34,17,2,0.069445,0.008555,0.0,0.003044,-0.003044
3,answerable,shuffled_entropy_gate_a-1.0,35,13,.,0.000294,1.8e-05,0.0,0.002475,-0.002475
3,answerable,shuffled_entropy_gate_a-1.0,36,576, The,2.192307,0.653843,2e-06,0.640358,-0.640358
3,answerable,shuffled_entropy_gate_a-1.0,37,3405, question,1.497849,0.301164,0.110814,0.181465,-0.181465
